base_index,base_tourney_name,base_slug,year,tourney_name,tourney_slug,tourney_url,results_url,archive_url
69,Finals - Turin,finals-turin,2017.0,ATP Finals - London 2017,finals-turin-2017,https://www.flashscore.com/tennis/atp-singles/finals-turin-2017/,https://www.flashscore.com/tennis/atp-singles/finals-turin-2017/results/,https://www.flashscore.com/tennis/atp-singles/finals-turin/archive/
71,French Open,french-open,2017.0,ATP French Open 2017,french-open-2017,https://www.flashscore.com/tennis/atp-singles/french-open-2017/,https://www.flashscore.com/tennis/atp-singles/french-open-2017/results/,https://www.flashscore.com/tennis/atp-singles/french-open/archive/
72,Geneva,geneva,2017.0,ATP Geneva 2017,geneva-2017,https://www.flashscore.com/tennis/atp-singles/geneva-2017/,https://www.flashscore.com/tennis/atp-singles/geneva-2017/results/,https://www.flashscore.com/tennis/atp-singles/geneva/archive/
76,Gstaad,gstaad,2017.0,ATP Gstaad 2017,gstaad-2017,https://www.flashscore.com/tennis/atp-singles/gstaad-2017/,https://www.flashscore.com/tennis/atp-singles/gstaad-2017/results/,https://www.flashscore.com/tennis/atp-singles/gstaad/archive/
78,Halle,halle,2017.0,ATP Halle 2017,halle-2017,https://www.flashscore.com/tennis/atp-singles/halle-2017/,https://www.flashscore.com/tennis/atp-singles/halle-2017/results/,https://www.flashscore.com/tennis/atp-singles/halle/archive/
79,Hamburg,hamburg,2017.0,ATP Hamburg 2017,hamburg-2017,https://www.flashscore.com/tennis/atp-singles/hamburg-2017/,https://www.flashscore.com/tennis/atp-singles/hamburg-2017/results/,https://www.flashscore.com/tennis/atp-singles/hamburg/archive/
81,Hertogenbosch,hertogenbosch,2017.0,ATP Hertogenbosch 2017,hertogenbosch-2017,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2017/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2017/results/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch/archive/
84,Hopman Cup,hopman-cup,2017.0,ATP Hopman Cup 2017,hopman-cup-2017,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2017/,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2017/results/,https://www.flashscore.com/tennis/atp-singles/hopman-cup/archive/
85,Houston,houston,2017.0,ATP Houston 2017,houston-2017,https://www.flashscore.com/tennis/atp-singles/houston-2017/,https://www.flashscore.com/tennis/atp-singles/houston-2017/results/,https://www.flashscore.com/tennis/atp-singles/houston/archive/
86,Indian Wells,indian-wells,2017.0,ATP Indian Wells 2017,indian-wells-2017,https://www.flashscore.com/tennis/atp-singles/indian-wells-2017/,https://www.flashscore.com/tennis/atp-singles/indian-wells-2017/results/,https://www.flashscore.com/tennis/atp-singles/indian-wells/archive/
88,Istanbul,istanbul,2017.0,ATP Istanbul 2017,istanbul-2017,https://www.flashscore.com/tennis/atp-singles/istanbul-2017/,https://www.flashscore.com/tennis/atp-singles/istanbul-2017/results/,https://www.flashscore.com/tennis/atp-singles/istanbul/archive/
92,Kitzbuhel,kitzbuhel,2017.0,ATP Kitzbuhel 2017,kitzbuhel-2017,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2017/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2017/results/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel/archive/
96,Laver Cup,laver-cup,2017.0,ATP Laver Cup 2017,laver-cup-2017,https://www.flashscore.com/tennis/atp-singles/laver-cup-2017/,https://www.flashscore.com/tennis/atp-singles/laver-cup-2017/results/,https://www.flashscore.com/tennis/atp-singles/laver-cup/archive/
97,London,london,2017.0,ATP London 2017,london-2017,https://www.flashscore.com/tennis/atp-singles/london-2017/,https://www.flashscore.com/tennis/atp-singles/london-2017/results/,https://www.flashscore.com/tennis/atp-singles/london/archive/
100,Los Cabos,los-cabos,2017.0,ATP Los Cabos 2017,los-cabos-2017,https://www.flashscore.com/tennis/atp-singles/los-cabos-2017/,https://www.flashscore.com/tennis/atp-singles/los-cabos-2017/results/,https://www.flashscore.com/tennis/atp-singles/los-cabos/archive/
102,Lyon 2,lyon-2,2017.0,ATP Lyon 2 2017,lyon-2-2017,https://www.flashscore.com/tennis/atp-singles/lyon-2-2017/,https://www.flashscore.com/tennis/atp-singles/lyon-2-2017/results/,https://www.flashscore.com/tennis/atp-singles/lyon-2/archive/
105,Madrid,madrid,2017.0,ATP Madrid 2017,madrid-2017,https://www.flashscore.com/tennis/atp-singles/madrid-2017/,https://www.flashscore.com/tennis/atp-singles/madrid-2017/results/,https://www.flashscore.com/tennis/atp-singles/madrid/archive/
110,Marrakech,marrakech,2017.0,ATP Marrakech 2017,marrakech-2017,https://www.flashscore.com/tennis/atp-singles/marrakech-2017/,https://www.flashscore.com/tennis/atp-singles/marrakech-2017/results/,https://www.flashscore.com/tennis/atp-singles/marrakech/archive/
111,Marseille,marseille,2017.0,ATP Marseille 2017,marseille-2017,https://www.flashscore.com/tennis/atp-singles/marseille-2017/,https://www.flashscore.com/tennis/atp-singles/marseille-2017/results/,https://www.flashscore.com/tennis/atp-singles/marseille/archive/
118,Metz,metz,2017.0,ATP Metz 2017,metz-2017,https://www.flashscore.com/tennis/atp-singles/metz-2017/,https://www.flashscore.com/tennis/atp-singles/metz-2017/results/,https://www.flashscore.com/tennis/atp-singles/metz/archive/
119,Miami,miami,2017.0,ATP Miami 2017,miami-2017,https://www.flashscore.com/tennis/atp-singles/miami-2017/,https://www.flashscore.com/tennis/atp-singles/miami-2017/results/,https://www.flashscore.com/tennis/atp-singles/miami/archive/
121,Monte Carlo,monte-carlo,2017.0,ATP Monte Carlo 2017,monte-carlo-2017,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2017/,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2017/results/,https://www.flashscore.com/tennis/atp-singles/monte-carlo/archive/
123,Montpellier,montpellier,2017.0,ATP Montpellier 2017,montpellier-2017,https://www.flashscore.com/tennis/atp-singles/montpellier-2017/,https://www.flashscore.com/tennis/atp-singles/montpellier-2017/results/,https://www.flashscore.com/tennis/atp-singles/montpellier/archive/
124,Montreal,montreal,2017.0,ATP Montreal 2017,montreal-2017,https://www.flashscore.com/tennis/atp-singles/montreal-2017/,https://www.flashscore.com/tennis/atp-singles/montreal-2017/results/,https://www.flashscore.com/tennis/atp-singles/montreal/archive/
125,Moscow,moscow,2017.0,ATP Moscow 2017,moscow-2017,https://www.flashscore.com/tennis/atp-singles/moscow-2017/,https://www.flashscore.com/tennis/atp-singles/moscow-2017/results/,https://www.flashscore.com/tennis/atp-singles/moscow/archive/
127,Munich,munich,2017.0,ATP Munich 2017,munich-2017,https://www.flashscore.com/tennis/atp-singles/munich-2017/,https://www.flashscore.com/tennis/atp-singles/munich-2017/results/,https://www.flashscore.com/tennis/atp-singles/munich/archive/
132,Newport,newport,2017.0,ATP Newport 2017,newport-2017,https://www.flashscore.com/tennis/atp-singles/newport-2017/,https://www.flashscore.com/tennis/atp-singles/newport-2017/results/,https://www.flashscore.com/tennis/atp-singles/newport/archive/
133,Next Gen Finals - Jeddah,next-gen-finals-jeddah,2017.0,ATP Next Gen Finals - Milan 2017,next-gen-finals-jeddah-2017,https://www.flashscore.com/tennis/atp-singles/next-gen-finals-jeddah-2017/,https://www.flashscore.com/tennis/atp-singles/next-gen-finals-jeddah-2017/results/,https://www.flashscore.com/tennis/atp-singles/next-gen-finals-jeddah/archive/
143,Paris,paris,2017.0,ATP Paris 2017,paris-2017,https://www.flashscore.com/tennis/atp-singles/paris-2017/,https://www.flashscore.com/tennis/atp-singles/paris-2017/results/,https://www.flashscore.com/tennis/atp-singles/paris/archive/
150,Quito,quito,2017.0,ATP Quito 2017,quito-2017,https://www.flashscore.com/tennis/atp-singles/quito-2017/,https://www.flashscore.com/tennis/atp-singles/quito-2017/results/,https://www.flashscore.com/tennis/atp-singles/quito/archive/
151,Rio de Janeiro,rio-de-janeiro,2017.0,ATP Rio de Janeiro 2017,rio-de-janeiro-2017,https://www.flashscore.com/tennis/atp-singles/rio-de-janeiro-2017/,https://www.flashscore.com/tennis/atp-singles/rio-de-janeiro-2017/results/,https://www.flashscore.com/tennis/atp-singles/rio-de-janeiro/archive/
153,Rome,rome,2017.0,ATP Rome 2017,rome-2017,https://www.flashscore.com/tennis/atp-singles/rome-2017/,https://www.flashscore.com/tennis/atp-singles/rome-2017/results/,https://www.flashscore.com/tennis/atp-singles/rome/archive/
154,Rotterdam,rotterdam,2017.0,ATP Rotterdam 2017,rotterdam-2017,https://www.flashscore.com/tennis/atp-singles/rotterdam-2017/,https://www.flashscore.com/tennis/atp-singles/rotterdam-2017/results/,https://www.flashscore.com/tennis/atp-singles/rotterdam/archive/
160,Sao Paulo,sao-paulo,2017.0,ATP Sao Paulo 2017,sao-paulo-2017,https://www.flashscore.com/tennis/atp-singles/sao-paulo-2017/,https://www.flashscore.com/tennis/atp-singles/sao-paulo-2017/results/,https://www.flashscore.com/tennis/atp-singles/sao-paulo/archive/
166,Shanghai,shanghai,2017.0,ATP Shanghai 2017,shanghai-2017,https://www.flashscore.com/tennis/atp-singles/shanghai-2017/,https://www.flashscore.com/tennis/atp-singles/shanghai-2017/results/,https://www.flashscore.com/tennis/atp-singles/shanghai/archive/
168,Shenzhen,shenzhen,2017.0,ATP Shenzhen 2017,shenzhen-2017,https://www.flashscore.com/tennis/atp-singles/shenzhen-2017/,https://www.flashscore.com/tennis/atp-singles/shenzhen-2017/results/,https://www.flashscore.com/tennis/atp-singles/shenzhen/archive/
170,Sofia,sofia,2017.0,ATP Sofia 2017,sofia-2017,https://www.flashscore.com/tennis/atp-singles/sofia-2017/,https://www.flashscore.com/tennis/atp-singles/sofia-2017/results/,https://www.flashscore.com/tennis/atp-singles/sofia/archive/
173,St. Petersburg,st-petersburg,2017.0,ATP St. Petersburg 2017,st-petersburg-2017,https://www.flashscore.com/tennis/atp-singles/st-petersburg-2017/,https://www.flashscore.com/tennis/atp-singles/st-petersburg-2017/results/,https://www.flashscore.com/tennis/atp-singles/st-petersburg/archive/
174,Stockholm,stockholm,2017.0,ATP Stockholm 2017,stockholm-2017,https://www.flashscore.com/tennis/atp-singles/stockholm-2017/,https://www.flashscore.com/tennis/atp-singles/stockholm-2017/results/,https://www.flashscore.com/tennis/atp-singles/stockholm/archive/
175,Stuttgart,stuttgart,2017.0,ATP Stuttgart 2017,stuttgart-2017,https://www.flashscore.com/tennis/atp-singles/stuttgart-2017/,https://www.flashscore.com/tennis/atp-singles/stuttgart-2017/results/,https://www.flashscore.com/tennis/atp-singles/stuttgart/archive/
177,Sydney,sydney,2017.0,ATP Sydney 2017,sydney-2017,https://www.flashscore.com/tennis/atp-singles/sydney-2017/,https://www.flashscore.com/tennis/atp-singles/sydney-2017/results/,https://www.flashscore.com/tennis/atp-singles/sydney/archive/
182,Tokyo,tokyo,2017.0,ATP Tokyo 2017,tokyo-2017,https://www.flashscore.com/tennis/atp-singles/tokyo-2017/,https://www.flashscore.com/tennis/atp-singles/tokyo-2017/results/,https://www.flashscore.com/tennis/atp-singles/tokyo/archive/
187,Umag,umag,2017.0,ATP Umag 2017,umag-2017,https://www.flashscore.com/tennis/atp-singles/umag-2017/,https://www.flashscore.com/tennis/atp-singles/umag-2017/results/,https://www.flashscore.com/tennis/atp-singles/umag/archive/
189,US Open,us-open,2017.0,ATP US Open 2017,us-open-2017,https://www.flashscore.com/tennis/atp-singles/us-open-2017/,https://www.flashscore.com/tennis/atp-singles/us-open-2017/results/,https://www.flashscore.com/tennis/atp-singles/us-open/archive/
192,Vienna,vienna,2017.0,ATP Vienna 2017,vienna-2017,https://www.flashscore.com/tennis/atp-singles/vienna-2017/,https://www.flashscore.com/tennis/atp-singles/vienna-2017/results/,https://www.flashscore.com/tennis/atp-singles/vienna/archive/
195,Washington,washington,2017.0,ATP Washington 2017,washington-2017,https://www.flashscore.com/tennis/atp-singles/washington-2017/,https://www.flashscore.com/tennis/atp-singles/washington-2017/results/,https://www.flashscore.com/tennis/atp-singles/washington/archive/
198,Wimbledon,wimbledon,2017.0,ATP Wimbledon 2017,wimbledon-2017,https://www.flashscore.com/tennis/atp-singles/wimbledon-2017/,https://www.flashscore.com/tennis/atp-singles/wimbledon-2017/results/,https://www.flashscore.com/tennis/atp-singles/wimbledon/archive/
199,Winston-Salem,winston-salem,2017.0,ATP Winston-Salem 2017,winston-salem-2017,https://www.flashscore.com/tennis/atp-singles/winston-salem-2017/,https://www.flashscore.com/tennis/atp-singles/winston-salem-2017/results/,https://www.flashscore.com/tennis/atp-singles/winston-salem/archive/
0,Acapulco,acapulco,2018.0,ATP Acapulco 2018,acapulco-2018,https://www.flashscore.com/tennis/atp-singles/acapulco-2018/,https://www.flashscore.com/tennis/atp-singles/acapulco-2018/results/,https://www.flashscore.com/tennis/atp-singles/acapulco/archive/
6,Antalya,antalya,2018.0,ATP Antalya 2018,antalya-2018,https://www.flashscore.com/tennis/atp-singles/antalya-2018/,https://www.flashscore.com/tennis/atp-singles/antalya-2018/results/,https://www.flashscore.com/tennis/atp-singles/antalya/archive/
7,Antwerp,antwerp,2018.0,ATP Antwerp 2018,antwerp-2018,https://www.flashscore.com/tennis/atp-singles/antwerp-2018/,https://www.flashscore.com/tennis/atp-singles/antwerp-2018/results/,https://www.flashscore.com/tennis/atp-singles/antwerp/archive/
13,Atlanta,atlanta,2018.0,ATP Atlanta 2018,atlanta-2018,https://www.flashscore.com/tennis/atp-singles/atlanta-2018/,https://www.flashscore.com/tennis/atp-singles/atlanta-2018/results/,https://www.flashscore.com/tennis/atp-singles/atlanta/archive/
15,Auckland,auckland,2018.0,ATP Auckland 2018,auckland-2018,https://www.flashscore.com/tennis/atp-singles/auckland-2018/,https://www.flashscore.com/tennis/atp-singles/auckland-2018/results/,https://www.flashscore.com/tennis/atp-singles/auckland/archive/
16,Australian Open,australian-open,2018.0,ATP Australian Open 2018,australian-open-2018,https://www.flashscore.com/tennis/atp-singles/australian-open-2018/,https://www.flashscore.com/tennis/atp-singles/australian-open-2018/results/,https://www.flashscore.com/tennis/atp-singles/australian-open/archive/
19,Barcelona,barcelona,2018.0,ATP Barcelona 2018,barcelona-2018,https://www.flashscore.com/tennis/atp-singles/barcelona-2018/,https://www.flashscore.com/tennis/atp-singles/barcelona-2018/results/,https://www.flashscore.com/tennis/atp-singles/barcelona/archive/
20,Basel,basel,2018.0,ATP Basel 2018,basel-2018,https://www.flashscore.com/tennis/atp-singles/basel-2018/,https://www.flashscore.com/tennis/atp-singles/basel-2018/results/,https://www.flashscore.com/tennis/atp-singles/basel/archive/
21,Bastad,bastad,2018.0,ATP Bastad 2018,bastad-2018,https://www.flashscore.com/tennis/atp-singles/bastad-2018/,https://www.flashscore.com/tennis/atp-singles/bastad-2018/results/,https://www.flashscore.com/tennis/atp-singles/bastad/archive/
22,Beijing,beijing,2018.0,ATP Beijing 2018,beijing-2018,https://www.flashscore.com/tennis/atp-singles/beijing-2018/,https://www.flashscore.com/tennis/atp-singles/beijing-2018/results/,https://www.flashscore.com/tennis/atp-singles/beijing/archive/
35,Brisbane,brisbane,2018.0,ATP Brisbane 2018,brisbane-2018,https://www.flashscore.com/tennis/atp-singles/brisbane-2018/,https://www.flashscore.com/tennis/atp-singles/brisbane-2018/results/,https://www.flashscore.com/tennis/atp-singles/brisbane/archive/
39,Budapest,budapest,2018.0,ATP Budapest 2018,budapest-2018,https://www.flashscore.com/tennis/atp-singles/budapest-2018/,https://www.flashscore.com/tennis/atp-singles/budapest-2018/results/,https://www.flashscore.com/tennis/atp-singles/budapest/archive/
40,Buenos Aires,buenos-aires,2018.0,ATP Buenos Aires 2018,buenos-aires-2018,https://www.flashscore.com/tennis/atp-singles/buenos-aires-2018/,https://www.flashscore.com/tennis/atp-singles/buenos-aires-2018/results/,https://www.flashscore.com/tennis/atp-singles/buenos-aires/archive/
44,Chengdu,chengdu,2018.0,ATP Chengdu 2018,chengdu-2018,https://www.flashscore.com/tennis/atp-singles/chengdu-2018/,https://www.flashscore.com/tennis/atp-singles/chengdu-2018/results/,https://www.flashscore.com/tennis/atp-singles/chengdu/archive/
47,Cincinnati,cincinnati,2018.0,ATP Cincinnati 2018,cincinnati-2018,https://www.flashscore.com/tennis/atp-singles/cincinnati-2018/,https://www.flashscore.com/tennis/atp-singles/cincinnati-2018/results/,https://www.flashscore.com/tennis/atp-singles/cincinnati/archive/
54,Davis Cup - Group I,davis-cup-group-i,2018.0,ATP Davis Cup - Group I 2018,davis-cup-group-i-2018,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-i-2018/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-i-2018/results/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-i/archive/
55,Davis Cup - Group II,davis-cup-group-ii,2018.0,ATP Davis Cup - Group II 2018,davis-cup-group-ii-2018,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-ii-2018/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-ii-2018/results/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-ii/archive/
56,Davis Cup - Group III,davis-cup-group-iii,2018.0,ATP Davis Cup - Group III 2018,davis-cup-group-iii-2018,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-iii-2018/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-iii-2018/results/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-iii/archive/
57,Davis Cup - Group IV,davis-cup-group-iv,2018.0,ATP Davis Cup - Group IV 2018,davis-cup-group-iv-2018,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-iv-2018/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-iv-2018/results/,https://www.flashscore.com/tennis/atp-singles/davis-cup-group-iv/archive/
59,Davis Cup - World Group,davis-cup-world-group,2018.0,ATP Davis Cup - World Group 2018,davis-cup-world-group-2018,https://www.flashscore.com/tennis/atp-singles/davis-cup-world-group-2018/,https://www.flashscore.com/tennis/atp-singles/davis-cup-world-group-2018/results/,https://www.flashscore.com/tennis/atp-singles/davis-cup-world-group/archive/
62,Delray Beach,delray-beach,2018.0,ATP Delray Beach 2018,delray-beach-2018,https://www.flashscore.com/tennis/atp-singles/delray-beach-2018/,https://www.flashscore.com/tennis/atp-singles/delray-beach-2018/results/,https://www.flashscore.com/tennis/atp-singles/delray-beach/archive/
63,Doha,doha,2018.0,ATP Doha 2018,doha-2018,https://www.flashscore.com/tennis/atp-singles/doha-2018/,https://www.flashscore.com/tennis/atp-singles/doha-2018/results/,https://www.flashscore.com/tennis/atp-singles/doha/archive/
64,Dubai,dubai,2018.0,ATP Dubai 2018,dubai-2018,https://www.flashscore.com/tennis/atp-singles/dubai-2018/,https://www.flashscore.com/tennis/atp-singles/dubai-2018/results/,https://www.flashscore.com/tennis/atp-singles/dubai/archive/
66,Eastbourne,eastbourne,2018.0,ATP Eastbourne 2018,eastbourne-2018,https://www.flashscore.com/tennis/atp-singles/eastbourne-2018/,https://www.flashscore.com/tennis/atp-singles/eastbourne-2018/results/,https://www.flashscore.com/tennis/atp-singles/eastbourne/archive/
68,Estoril,estoril,2018.0,ATP Estoril 2018,estoril-2018,https://www.flashscore.com/tennis/atp-singles/estoril-2018/,https://www.flashscore.com/tennis/atp-singles/estoril-2018/results/,https://www.flashscore.com/tennis/atp-singles/estoril/archive/
69,Finals - Turin,finals-turin,2018.0,ATP Finals - London 2018,finals-turin-2018,https://www.flashscore.com/tennis/atp-singles/finals-turin-2018/,https://www.flashscore.com/tennis/atp-singles/finals-turin-2018/results/,https://www.flashscore.com/tennis/atp-singles/finals-turin/archive/
71,French Open,french-open,2018.0,ATP French Open 2018,french-open-2018,https://www.flashscore.com/tennis/atp-singles/french-open-2018/,https://www.flashscore.com/tennis/atp-singles/french-open-2018/results/,https://www.flashscore.com/tennis/atp-singles/french-open/archive/
72,Geneva,geneva,2018.0,ATP Geneva 2018,geneva-2018,https://www.flashscore.com/tennis/atp-singles/geneva-2018/,https://www.flashscore.com/tennis/atp-singles/geneva-2018/results/,https://www.flashscore.com/tennis/atp-singles/geneva/archive/
76,Gstaad,gstaad,2018.0,ATP Gstaad 2018,gstaad-2018,https://www.flashscore.com/tennis/atp-singles/gstaad-2018/,https://www.flashscore.com/tennis/atp-singles/gstaad-2018/results/,https://www.flashscore.com/tennis/atp-singles/gstaad/archive/
78,Halle,halle,2018.0,ATP Halle 2018,halle-2018,https://www.flashscore.com/tennis/atp-singles/halle-2018/,https://www.flashscore.com/tennis/atp-singles/halle-2018/results/,https://www.flashscore.com/tennis/atp-singles/halle/archive/
79,Hamburg,hamburg,2018.0,ATP Hamburg 2018,hamburg-2018,https://www.flashscore.com/tennis/atp-singles/hamburg-2018/,https://www.flashscore.com/tennis/atp-singles/hamburg-2018/results/,https://www.flashscore.com/tennis/atp-singles/hamburg/archive/
81,Hertogenbosch,hertogenbosch,2018.0,ATP Hertogenbosch 2018,hertogenbosch-2018,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2018/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch-2018/results/,https://www.flashscore.com/tennis/atp-singles/hertogenbosch/archive/
84,Hopman Cup,hopman-cup,2018.0,ATP Hopman Cup 2018,hopman-cup-2018,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2018/,https://www.flashscore.com/tennis/atp-singles/hopman-cup-2018/results/,https://www.flashscore.com/tennis/atp-singles/hopman-cup/archive/
85,Houston,houston,2018.0,ATP Houston 2018,houston-2018,https://www.flashscore.com/tennis/atp-singles/houston-2018/,https://www.flashscore.com/tennis/atp-singles/houston-2018/results/,https://www.flashscore.com/tennis/atp-singles/houston/archive/
86,Indian Wells,indian-wells,2018.0,ATP Indian Wells 2018,indian-wells-2018,https://www.flashscore.com/tennis/atp-singles/indian-wells-2018/,https://www.flashscore.com/tennis/atp-singles/indian-wells-2018/results/,https://www.flashscore.com/tennis/atp-singles/indian-wells/archive/
92,Kitzbuhel,kitzbuhel,2018.0,ATP Kitzbuhel 2018,kitzbuhel-2018,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2018/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel-2018/results/,https://www.flashscore.com/tennis/atp-singles/kitzbuhel/archive/
96,Laver Cup,laver-cup,2018.0,ATP Laver Cup 2018,laver-cup-2018,https://www.flashscore.com/tennis/atp-singles/laver-cup-2018/,https://www.flashscore.com/tennis/atp-singles/laver-cup-2018/results/,https://www.flashscore.com/tennis/atp-singles/laver-cup/archive/
97,London,london,2018.0,ATP London 2018,london-2018,https://www.flashscore.com/tennis/atp-singles/london-2018/,https://www.flashscore.com/tennis/atp-singles/london-2018/results/,https://www.flashscore.com/tennis/atp-singles/london/archive/
100,Los Cabos,los-cabos,2018.0,ATP Los Cabos 2018,los-cabos-2018,https://www.flashscore.com/tennis/atp-singles/los-cabos-2018/,https://www.flashscore.com/tennis/atp-singles/los-cabos-2018/results/,https://www.flashscore.com/tennis/atp-singles/los-cabos/archive/
102,Lyon 2,lyon-2,2018.0,ATP Lyon 2 2018,lyon-2-2018,https://www.flashscore.com/tennis/atp-singles/lyon-2-2018/,https://www.flashscore.com/tennis/atp-singles/lyon-2-2018/results/,https://www.flashscore.com/tennis/atp-singles/lyon-2/archive/
105,Madrid,madrid,2018.0,ATP Madrid 2018,madrid-2018,https://www.flashscore.com/tennis/atp-singles/madrid-2018/,https://www.flashscore.com/tennis/atp-singles/madrid-2018/results/,https://www.flashscore.com/tennis/atp-singles/madrid/archive/
110,Marrakech,marrakech,2018.0,ATP Marrakech 2018,marrakech-2018,https://www.flashscore.com/tennis/atp-singles/marrakech-2018/,https://www.flashscore.com/tennis/atp-singles/marrakech-2018/results/,https://www.flashscore.com/tennis/atp-singles/marrakech/archive/
111,Marseille,marseille,2018.0,ATP Marseille 2018,marseille-2018,https://www.flashscore.com/tennis/atp-singles/marseille-2018/,https://www.flashscore.com/tennis/atp-singles/marseille-2018/results/,https://www.flashscore.com/tennis/atp-singles/marseille/archive/
118,Metz,metz,2018.0,ATP Metz 2018,metz-2018,https://www.flashscore.com/tennis/atp-singles/metz-2018/,https://www.flashscore.com/tennis/atp-singles/metz-2018/results/,https://www.flashscore.com/tennis/atp-singles/metz/archive/
119,Miami,miami,2018.0,ATP Miami 2018,miami-2018,https://www.flashscore.com/tennis/atp-singles/miami-2018/,https://www.flashscore.com/tennis/atp-singles/miami-2018/results/,https://www.flashscore.com/tennis/atp-singles/miami/archive/
121,Monte Carlo,monte-carlo,2018.0,ATP Monte Carlo 2018,monte-carlo-2018,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2018/,https://www.flashscore.com/tennis/atp-singles/monte-carlo-2018/results/,https://www.flashscore.com/tennis/atp-singles/monte-carlo/archive/
123,Montpellier,montpellier,2018.0,ATP Montpellier 2018,montpellier-2018,https://www.flashscore.com/tennis/atp-singles/montpellier-2018/,https://www.flashscore.com/tennis/atp-singles/montpellier-2018/results/,https://www.flashscore.com/tennis/atp-singles/montpellier/archive/
125,Moscow,moscow,2018.0,ATP Moscow 2018,moscow-2018,https://www.flashscore.com/tennis/atp-singles/moscow-2018/,https://www.flashscore.com/tennis/atp-singles/moscow-2018/results/,https://www.flashscore.com/tennis/atp-singles/moscow/archive/
127,Munich,munich,2018.0,ATP Munich 2018,munich-2018,https://www.flashscore.com/tennis/atp-singles/munich-2018/,https://www.flashscore.com/tennis/atp-singles/munich-2018/results/,https://www.flashscore.com/tennis/atp-singles/munich/archive/
131,New York,new-york,2018.0,ATP New York 2018,new-york-2018,https://www.flashscore.com/tennis/atp-singles/new-york-2018/,https://www.flashscore.com/tennis/atp-singles/new-york-2018/results/,https://www.flashscore.com/tennis/atp-singles/new-york/archive/
132,Newport,newport,2018.0,ATP Newport 2018,newport-2018,https://www.flashscore.com/tennis/atp-singles/newport-2018/,https://www.flashscore.com/tennis/atp-singles/newport-2018/results/,https://www.flashscore.com/tennis/atp-singles/newport/archive/
133,Next Gen Finals - Jeddah,next-gen-finals-jeddah,2018.0,ATP Next Gen Finals - Milan 2018,next-gen-finals-jeddah-2018,https://www.flashscore.com/tennis/atp-singles/next-gen-finals-jeddah-2018/,https://www.flashscore.com/tennis/atp-singles/next-gen-finals-jeddah-2018/results/,https://www.flashscore.com/tennis/atp-singles/next-gen-finals-jeddah/archive/
143,Paris,paris,2018.0,ATP Paris 2018,paris-2018,https://www.flashscore.com/tennis/atp-singles/paris-2018/,https://www.flashscore.com/tennis/atp-singles/paris-2018/results/,https://www.flashscore.com/tennis/atp-singles/paris/archive/
149,Pune,pune,2018.0,ATP Pune 2018,pune-2018,https://www.flashscore.com/tennis/atp-singles/pune-2018/,https://www.flashscore.com/tennis/atp-singles/pune-2018/results/,https://www.flashscore.com/tennis/atp-singles/pune/archive/
151,Rio de Janeiro,rio-de-janeiro,2018.0,ATP Rio de Janeiro 2018,rio-de-janeiro-2018,https://www.flashscore.com/tennis/atp-singles/rio-de-janeiro-2018/,https://www.flashscore.com/tennis/atp-singles/rio-de-janeiro-2018/results/,https://www.flashscore.com/tennis/atp-singles/rio-de-janeiro/archive/
153,Rome,rome,2018.0,ATP Rome 2018,rome-2018,https://www.flashscore.com/tennis/atp-singles/rome-2018/,https://www.flashscore.com/tennis/atp-singles/rome-2018/results/,https://www.flashscore.com/tennis/atp-singles/rome/archive/
154,Rotterdam,rotterdam,2018.0,ATP Rotterdam 2018,rotterdam-2018,https://www.flashscore.com/tennis/atp-singles/rotterdam-2018/,https://www.flashscore.com/tennis/atp-singles/rotterdam-2018/results/,https://www.flashscore.com/tennis/atp-singles/rotterdam/archive/
