Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Winners_left,Winners_right,Unforced errors_left,Unforced errors_right,Net points won_left,Net points won_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
11,7,3,2,63%,73%,"75%
(50/67)","61%
(52/85)","56%
(22/39)","50%
(16/32)",0/2,12/18,"39%
(33/85)","25%
(17/67)","44%
(14/32)","36%
(14/39)",6/18,2/2,31,25,30,41,"56%
(10/18)","69%
(11/16)","68%
(72/106)","58%
(68/117)","42%
(49/117)","32%
(34/106)","54%
(121/223)","46%
(102/223)","89%
(16/18)","65%
(11/17)","35%
(6/17)","11%
(2/18)","63%
(22/35)","37%
(13/35)",bolt-alex,gombos-norbert,08.02.2021 01:55,australian-open-2021,3-1,4,5,3-1 | 6-2 | 6-2 | 4-6 | 6-3,6-2,,6-2,,4-6,,6-3,,,
7,2,2,5,55%,59%,"88%
(36/41)","65%
(35/54)","64%
(21/33)","46%
(17/37)",0/0,8/12,"35%
(19/54)","12%
(5/41)","41%
(15/37)","30%
(10/33)",4/12,0/0,35,18,26,31,"71%
(10/14)","56%
(5/9)","77%
(57/74)","57%
(52/91)","43%
(39/91)","23%
(17/74)","58%
(96/165)","42%
(69/165)","100%
(14/14)","69%
(9/13)","31%
(4/13)","0%
(0/14)","67%
(18/27)","33%
(9/27)",wawrinka-stan,sousa-pedro,08.02.2021 01:10,australian-open-2021,3-0,3,5,3-0 | 6-3 | 6-2 | 6-4,6-3,,6-2,,6-4,,,,,
2,17,3,2,68%,67%,"60%
(40/67)","85%
(40/47)","45%
(14/31)","74%
(17/23)",11/16,2/2,"15%
(7/47)","40%
(27/67)","17%
(4/23)","45%
(14/31)",0/2,5/16,9,51,18,36,"44%
(4/9)","84%
(21/25)","55%
(54/98)","81%
(57/70)","19%
(13/70)","45%
(44/98)","40%
(67/168)","60%
(101/168)","62%
(8/13)","100%
(13/13)","0%
(0/13)","38%
(5/13)","31%
(8/26)","69%
(18/26)",coria-federico,raonic-milos,08.02.2021 00:10,australian-open-2021,0-3,3,5,0-3 | 3-6 | 3-6 | 2-6,3-6,,3-6,,2-6,,,,,
4,4,1,3,49%,69%,"85%
(39/46)","66%
(42/64)","56%
(27/48)","38%
(11/29)",6/8,3/8,"34%
(22/64)","15%
(7/46)","52%
(15/29)","42%
(20/48)",5/8,2/8,28,26,31,50,"83%
(19/23)","65%
(11/17)","70%
(66/94)","57%
(53/93)","43%
(40/93)","30%
(28/94)","57%
(106/187)","43%
(81/187)","87%
(13/15)","67%
(10/15)","33%
(5/15)","13%
(2/15)","60%
(18/30)","40%
(12/30)",mannarino-adrian,novak-dennis,08.02.2021 00:10,australian-open-2021,3-0,3,5,3-0 | 6-2 | 6-4 | 7-6(7-2),6-2,,6-4,,7-6,7-2,,,,
13,4,5,11,63%,70%,"64%
(65/102)","68%
(92/136)","48%
(29/60)","42%
(25/59)",8/14,17/23,"32%
(44/136)","36%
(37/102)","39%
(23/59)","43%
(26/60)",6/23,6/14,46,44,64,67,"57%
(12/21)","67%
(24/36)","58%
(94/162)","60%
(117/195)","40%
(78/195)","42%
(68/162)","48%
(172/357)","52%
(185/357)","75%
(18/24)","76%
(19/25)","24%
(6/25)","25%
(6/24)","49%
(24/49)","51%
(25/49)",monfils-gael,ruusuvuori-emil,08.02.2021 00:10,australian-open-2021,2-3,5,5,2-3 | 6-3 | 4-6 | 5-7 | 6-3 | 3-6,6-3,,4-6,,5-7,,6-3,,3-6,
1,3,0,0,79%,64%,"62%
(73/117)","65%
(64/98)","61%
(19/31)","48%
(27/56)",3/7,6/13,"35%
(34/98)","38%
(44/117)","52%
(29/56)","39%
(12/31)",7/13,4/7,39,33,55,59,"69%
(27/39)","63%
(38/60)","62%
(92/148)","59%
(91/154)","41%
(63/154)","38%
(56/148)","51%
(155/302)","49%
(147/302)","83%
(20/24)","71%
(17/24)","29%
(7/24)","17%
(4/24)","56%
(27/48)","44%
(21/48)",moutet-corentin,millman-john,08.02.2021 00:10,australian-open-2021,3-2,5,5,3-2 | 6-4 | 6-7(4-7) | 3-6 | 6-2 | 6-3,6-4,,6-7,4-7,3-6,,6-2,,6-3,
18,3,2,4,63%,71%,"85%
(45/53)","66%
(43/65)","68%
(21/31)","52%
(14/27)",1/2,4/7,"34%
(22/65)","15%
(8/53)","33%
(9/27)","26%
(8/31)",3/7,1/2,50,17,37,27,"86%
(12/14)","71%
(5/7)","79%
(66/84)","62%
(57/92)","38%
(35/92)","21%
(18/84)","57%
(101/176)","43%
(75/176)","94%
(15/16)","79%
(11/14)","21%
(3/14)","6%
(1/16)","60%
(18/30)","40%
(12/30)",opelka-reilly,lu-yen-hsun,08.02.2021 00:10,australian-open-2021,3-0,3,5,3-0 | 6-3 | 7-6(7-2) | 6-3,6-3,,7-6,7-2,6-3,,,,,
4,4,3,0,53%,66%,"76%
(28/37)","68%
(28/41)","30%
(10/33)","76%
(16/21)",4/7,4/5,"32%
(13/41)","24%
(9/37)","24%
(5/21)","61%
(20/33)",1/5,3/7,,,,,,,"54%
(38/70)","71%
(44/62)","29%
(18/62)","46%
(32/70)","42%
(56/132)","58%
(76/132)","67%
(6/9)","90%
(9/10)","10%
(1/10)","33%
(3/9)","37%
(7/19)","63%
(12/19)",barrere-gregoire,silva-frederico-ferreira,13.01.2021 13:35,australian-open-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
5,7,1,0,62%,78%,"68%
(46/68)","69%
(61/89)","62%
(26/42)","52%
(13/25)",5/8,6/9,"31%
(28/89)","32%
(22/68)","48%
(12/25)","36%
(15/42)",3/9,3/8,,,,,,,"65%
(72/110)","65%
(74/114)","35%
(40/114)","35%
(38/110)","50%
(112/224)","50%
(112/224)","82%
(14/17)","82%
(14/17)","18%
(3/17)","18%
(3/17)","50%
(17/34)","50%
(17/34)",tomic-bernard,smith-john-patrick,13.01.2021 12:30,australian-open-2021,2-1,3,3,2-1 | 6-4 | 5-7 | 7-6(10-7),6-4,,5-7,,7-6,10-7,,,,
3,4,4,7,65%,58%,"56%
(22/39)","84%
(31/37)","57%
(12/21)","48%
(13/27)",3/5,2/2,"16%
(6/37)","44%
(17/39)","26%
(7/27)","24%
(5/21)",0/2,2/5,,,,,,,"57%
(34/60)","69%
(44/64)","31%
(20/64)","43%
(26/60)","44%
(54/124)","56%
(70/124)","78%
(7/9)","100%
(10/10)","0%
(0/10)","22%
(2/9)","37%
(7/19)","63%
(12/19)",haase-robin,halys-quentin,13.01.2021 12:20,australian-open-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
9,2,2,1,61%,83%,"88%
(22/25)","51%
(18/35)","63%
(10/16)","29%
(2/7)",0/0,2/6,"49%
(17/35)","12%
(3/25)","57%
(4/7)","25%
(4/16)",4/6,0/0,,,,,,,"78%
(32/41)","48%
(20/42)","52%
(22/42)","22%
(9/41)","65%
(54/83)","35%
(29/83)","100%
(8/8)","43%
(3/7)","57%
(4/7)","0%
(0/8)","80%
(12/15)","20%
(3/15)",karatsev-aslan,muller-alexandre,13.01.2021 12:15,australian-open-2021,2-0,2,3,2-0 | 6-2 | 6-1,6-2,,6-1,,,,,,,
5,7,1,3,47%,67%,"70%
(19/27)","59%
(38/64)","74%
(23/31)","48%
(15/31)",1/3,9/12,"42%
(27/64)","30%
(8/27)","42%
(13/31)","23%
(7/31)",3/12,2/3,,,,,,,"71%
(42/59)","56%
(53/95)","44%
(42/95)","29%
(17/59)","55%
(84/154)","45%
(70/154)","82%
(9/11)","73%
(8/11)","27%
(3/11)","18%
(2/11)","55%
(12/22)","45%
(10/22)",van-de-zandschulp-botic,bourgue-mathias,13.01.2021 11:05,australian-open-2021,2-0,2,3,2-0 | 7-6(7-4) | 6-4,7-6,7-4,6-4,,,,,,,
0,2,3,2,66%,69%,"56%
(15/27)","73%
(33/45)","14%
(2/14)","30%
(6/20)",3/8,4/6,"27%
(12/45)","44%
(12/27)","60%
(12/20)","64%
(9/14)",2/6,5/8,,,,,,,"41%
(17/41)","60%
(39/65)","40%
(26/65)","59%
(24/41)","41%
(43/106)","59%
(63/106)","38%
(3/8)","78%
(7/9)","22%
(2/9)","63%
(5/8)","29%
(5/17)","71%
(12/17)",dellien-hugo,alcaraz-garfia-carlos,13.01.2021 10:45,australian-open-2021,0-2,2,3,0-2 | 2-6 | 3-6,2-6,,3-6,,,,,,,
3,3,5,0,56%,76%,"76%
(31/41)","67%
(36/54)","41%
(13/32)","71%
(12/17)",5/7,4/5,"33%
(18/54)","24%
(10/41)","29%
(5/17)","44%
(14/32)",1/5,2/7,,,,,,,"60%
(44/73)","68%
(48/71)","32%
(23/71)","40%
(29/73)","47%
(67/144)","53%
(77/144)","80%
(8/10)","91%
(10/11)","9%
(1/11)","20%
(2/10)","43%
(9/21)","57%
(12/21)",rinderknech-arthur,mmoh-michael,13.01.2021 10:10,australian-open-2021,0-2,2,3,0-2 | 3-6 | 6-7(3-7),3-6,,6-7,3-7,,,,,,
14,3,6,6,58%,42%,"74%
(31/42)","68%
(21/31)","63%
(19/30)","57%
(24/42)",3/4,6/8,"32%
(10/31)","26%
(11/42)","29%
(12/42)","17%
(5/30)",2/8,1/4,,,,,,,"69%
(50/72)","62%
(45/73)","38%
(28/73)","31%
(22/72)","54%
(78/145)","46%
(67/145)","91%
(10/11)","82%
(9/11)","18%
(2/11)","9%
(1/11)","55%
(12/22)","45%
(10/22)",cressy-maxime,brown-dustin,13.01.2021 09:30,australian-open-2021,2-0,2,3,2-0 | 7-6(7-5) | 6-4,7-6,7-5,6-4,,,,,,,
4,10,5,2,54%,63%,"67%
(34/51)","64%
(43/67)","47%
(20/43)","51%
(20/39)",5/11,4/8,"36%
(24/67)","33%
(17/51)","44%
(17/39)","42%
(18/43)",4/8,6/11,,,,,,,"57%
(54/94)","59%
(63/106)","41%
(43/106)","43%
(40/94)","49%
(97/200)","52%
(103/200)","60%
(9/15)","75%
(12/16)","25%
(4/16)","40%
(6/15)","42%
(13/31)","58%
(18/31)",lestienne-constant,safiullin-roman,13.01.2021 09:25,australian-open-2021,1-2,3,3,1-2 | 7-6(7-2) | 3-6 | 4-6,7-6,7-2,3-6,,4-6,,,,,
1,2,2,0,70%,63%,"57%
(21/37)","74%
(20/27)","31%
(5/16)","81%
(13/16)",3/7,0/0,"26%
(7/27)","43%
(16/37)","19%
(3/16)","56%
(9/16)",0/0,4/7,,,,,,,"49%
(26/53)","77%
(33/43)","23%
(10/43)","51%
(27/53)","38%
(36/96)","63%
(60/96)","43%
(3/7)","100%
(8/8)","0%
(0/8)","57%
(4/7)","20%
(3/15)","80%
(12/15)",torpegaard-mikael,machac-tomas,13.01.2021 08:55,australian-open-2021,0-2,2,3,0-2 | 2-6 | 1-6,2-6,,1-6,,,,,,,
0,1,2,1,65%,69%,"42%
(11/26)","79%
(19/24)","43%
(6/14)","82%
(9/11)",3/8,0/0,"21%
(5/24)","58%
(15/26)","9%
(1/11)","43%
(6/14)",0/0,5/8,,,,,,,"43%
(17/40)","80%
(28/35)","20%
(7/35)","57%
(23/40)","32%
(24/75)","68%
(51/75)","29%
(2/7)","100%
(7/7)","0%
(0/7)","71%
(5/7)","14%
(2/14)","86%
(12/14)",dzumhur-damir,coppejans-kimmer,13.01.2021 07:40,australian-open-2021,0-2,2,3,0-2 | 2-6 | 0-6,2-6,,0-6,,,,,,,
2,3,5,2,57%,62%,"61%
(20/33)","77%
(24/31)","32%
(8/25)","47%
(9/19)",5/10,1/3,"23%
(7/31)","39%
(13/33)","42%
(8/19)","48%
(12/25)",2/3,5/10,,,,,,,"48%
(28/58)","66%
(33/50)","34%
(17/50)","52%
(30/58)","42%
(45/108)","58%
(63/108)","44%
(4/9)","78%
(7/9)","22%
(2/9)","56%
(5/9)","33%
(6/18)","67%
(12/18)",stebe-cedrik-marcel,troicki-viktor,13.01.2021 07:40,australian-open-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
3,6,10,3,54%,63%,"63%
(34/54)","80%
(33/41)","43%
(20/46)","54%
(13/24)",10/14,0/2,"20%
(8/41)","37%
(20/54)","33%
(8/24)","35%
(16/46)",2/2,4/14,,,,,,,"54%
(54/100)","71%
(46/65)","29%
(19/65)","46%
(46/100)","44%
(73/165)","56%
(92/165)","67%
(8/12)","83%
(10/12)","17%
(2/12)","33%
(4/12)","42%
(10/24)","58%
(14/24)",sweeny-dane,stakhovsky-sergiy,13.01.2021 07:40,australian-open-2021,1-2,3,3,1-2 | 6-2 | 3-6 | 1-6,6-2,,3-6,,1-6,,,,,
0,2,2,1,55%,49%,"56%
(20/36)","78%
(21/27)","38%
(11/29)","61%
(17/28)",6/10,6/6,"22%
(6/27)","44%
(16/36)","36%
(10/28)","55%
(16/29)",0/6,4/10,,,,,,,"48%
(31/65)","69%
(38/55)","31%
(17/55)","52%
(34/65)","40%
(48/120)","60%
(72/120)","43%
(3/7)","100%
(8/8)","0%
(0/8)","57%
(4/7)","20%
(3/15)","80%
(12/15)",daniel-taro,ymer-elias,13.01.2021 07:35,australian-open-2021,0-2,2,3,0-2 | 1-6 | 2-6,1-6,,2-6,,,,,,,
2,8,1,2,70%,72%,"77%
(60/78)","71%
(54/76)","56%
(19/34)","53%
(16/30)",4/6,2/5,"29%
(22/76)","23%
(18/78)","40%
(12/30)","41%
(14/34)",3/5,2/6,,,,,,,"71%
(79/112)","66%
(70/106)","34%
(36/106)","29%
(33/112)","53%
(115/218)","47%
(103/218)","88%
(15/17)","82%
(14/17)","18%
(3/17)","12%
(2/17)","53%
(18/34)","47%
(16/34)",laaksonen-henri,gojo-borna,13.01.2021 07:35,australian-open-2021,2-1,3,3,2-1 | 6-7(4-7) | 6-4 | 7-6(10-7),6-7,4-7,6-4,,7-6,10-7,,,,
7,14,2,15,57%,46%,"74%
(49/66)","82%
(41/50)","44%
(22/50)","47%
(27/58)",16/19,5/7,"18%
(9/50)","26%
(17/66)","28%
(16/58)","52%
(26/50)",2/7,3/19,,,,,,,"61%
(71/116)","63%
(68/108)","37%
(40/108)","39%
(45/116)","50%
(111/224)","50%
(113/224)","81%
(13/16)","88%
(14/16)","13%
(2/16)","19%
(3/16)","47%
(15/32)","53%
(17/32)",wu-tung-lin,vilella-martinez-mario,13.01.2021 07:35,australian-open-2021,1-2,3,3,1-2 | 6-4 | 5-7 | 4-6,6-4,,5-7,,4-6,,,,,
