Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
4,12,1,3,63%,61%,"71%
(25/35)","81%
(29/36)","48%
(10/21)","52%
(12/23)",0/4,5/6,"19%
(7/36)","37%
(13/35)","35%
(8/23)","48%
(10/21)",1/6,4/4,"57%
(32/56)","69%
(41/59)","31%
(18/59)","43%
(24/56)","43%
(50/115)","57%
(65/115)","60%
(6/10)","90%
(9/10)","10%
(1/10)","40%
(4/10)","35%
(7/20)","65%
(13/20)",krajinovic-filip,zverev-alexander,26.10.2021 16:20,vienna-2021,0-2,2,3,0-2 | 2-6 | 5-7,2-6,,5-7,,,,,,,
4,0,2,2,69%,69%,"65%
(33/51)","79%
(30/38)","39%
(9/23)","53%
(9/17)",6/9,3/4,"21%
(8/38)","35%
(18/51)","35%
(6/17)","52%
(12/23)",1/4,3/9,"57%
(42/74)","71%
(39/55)","29%
(16/55)","43%
(32/74)","45%
(58/129)","55%
(71/129)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",lajovic-dusan,tiafoe-frances,26.10.2021 14:50,vienna-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
6,10,0,2,61%,69%,"82%
(37/45)","89%
(39/44)","59%
(17/29)","50%
(10/20)",4/4,1/2,"11%
(5/44)","18%
(8/45)","40%
(8/20)","41%
(12/29)",1/2,0/4,"73%
(54/74)","77%
(49/64)","23%
(15/64)","27%
(20/74)","50%
(69/138)","50%
(69/138)","100%
(11/11)","91%
(10/11)","9%
(1/11)","0%
(0/11)","55%
(12/22)","45%
(10/22)",tsitsipas-stefanos,dimitrov-grigor,26.10.2021 14:15,vienna-2021,2-0,2,3,2-0 | 7-6(8-6) | 6-4,7-6,8-6,6-4,,,,,,,
1,7,3,2,70%,60%,"78%
(31/40)","72%
(26/36)","41%
(7/17)","21%
(5/24)",0/2,3/7,"28%
(10/36)","23%
(9/40)","71%
(17/24)","41%
(7/17)",4/7,2/2,"67%
(38/57)","52%
(31/60)","48%
(29/60)","33%
(19/57)","57%
(67/117)","43%
(50/117)","80%
(8/10)","56%
(5/9)","44%
(4/9)","20%
(2/10)","63%
(12/19)","37%
(7/19)",norrie-cameron,fucsovics-marton,26.10.2021 13:05,vienna-2021,2-0,2,3,2-0 | 7-6(7-4) | 6-1,7-6,7-4,6-1,,,,,,,
5,10,1,0,68%,71%,"80%
(41/51)","72%
(36/50)","58%
(14/24)","60%
(12/20)",0/0,0/1,"28%
(14/50)","20%
(10/51)","40%
(8/20)","38%
(9/24)",1/1,0/0,"73%
(55/75)","69%
(48/70)","31%
(22/70)","27%
(20/75)","53%
(77/145)","47%
(68/145)","100%
(12/12)","92%
(11/12)","8%
(1/12)","0%
(0/12)","54%
(13/24)","46%
(11/24)",ruud-casper,harris-lloyd,26.10.2021 12:10,vienna-2021,2-0,2,3,2-0 | 7-5 | 7-6(7-2),7-5,,7-6,7-2,,,,,,
5,0,3,2,58%,57%,"80%
(24/30)","51%
(22/43)","59%
(13/22)","47%
(15/32)",2/3,5/9,"49%
(21/43)","20%
(6/30)","47%
(15/32)","27%
(6/22)",4/9,1/3,"71%
(37/52)","49%
(37/75)","51%
(38/75)","29%
(15/52)","59%
(75/127)","41%
(52/127)","89%
(8/9)","50%
(4/8)","50%
(4/8)","11%
(1/9)","71%
(12/17)","29%
(5/17)",auger-aliassime-felix,berankis-ricardas,26.10.2021 11:10,vienna-2021,2-0,2,3,2-0 | 6-3 | 6-2,6-3,,6-2,,,,,,,
3,5,2,2,56%,68%,"76%
(29/38)","79%
(34/43)","53%
(16/30)","70%
(14/20)",3/4,0/0,"21%
(9/43)","24%
(9/38)","20%
(4/20)","40%
(12/30)",0/0,1/4,"66%
(45/68)","76%
(48/63)","24%
(15/63)","34%
(23/68)","46%
(60/131)","54%
(71/131)","90%
(9/10)","100%
(11/11)","0%
(0/11)","10%
(1/10)","43%
(9/21)","57%
(12/21)",popyrin-alexei,berrettini-matteo,25.10.2021 19:50,vienna-2021,0-2,2,3,0-2 | 6-7(3-7) | 3-6,6-7,3-7,3-6,,,,,,,
12,10,0,3,59%,57%,"80%
(44/55)","85%
(50/59)","51%
(20/39)","52%
(23/44)",5/8,9/10,"15%
(9/59)","20%
(11/55)","41%
(18/44)","49%
(19/39)",1/10,3/8,"68%
(64/94)","71%
(73/103)","29%
(30/103)","32%
(30/94)","48%
(94/197)","52%
(103/197)","80%
(12/15)","94%
(15/16)","6%
(1/16)","20%
(3/15)","42%
(13/31)","58%
(18/31)",hurkacz-hubert,murray-andy,25.10.2021 16:50,vienna-2021,1-2,3,3,1-2 | 4-6 | 7-6(8-6) | 3-6,4-6,,7-6,8-6,3-6,,,,,
4,21,2,4,59%,70%,"76%
(29/38)","70%
(38/54)","62%
(16/26)","30%
(7/23)",0/1,8/11,"30%
(16/54)","24%
(9/38)","52%
(12/23)","31%
(8/26)",3/11,1/1,"70%
(45/64)","58%
(45/77)","42%
(32/77)","30%
(19/64)","55%
(77/141)","45%
(64/141)","90%
(9/10)","73%
(8/11)","27%
(3/11)","10%
(1/10)","57%
(12/21)","43%
(9/21)",de-minaur-alex,anderson-kevin,25.10.2021 15:05,vienna-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-3),6-3,,7-6,7-3,,,,,,
3,1,1,1,68%,61%,"64%
(25/39)","61%
(19/31)","56%
(10/18)","35%
(7/20)",5/8,1/6,"39%
(12/31)","36%
(14/39)","60%
(12/20)","39%
(7/18)",5/6,3/8,"61%
(35/57)","51%
(26/51)","49%
(25/51)","39%
(22/57)","56%
(60/108)","44%
(48/108)","70%
(7/10)","44%
(4/9)","56%
(5/9)","30%
(3/10)","63%
(12/19)","37%
(7/19)",alcaraz-garfia-carlos,evans-daniel,25.10.2021 15:00,vienna-2021,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
