Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
7,4,2,2,64%,65%,"61%
(31/51)","56%
(35/63)","41%
(12/29)","59%
(20/34)",4/9,12/16,"44%
(28/63)","39%
(20/51)","35%
(12/34)","52%
(15/29)",4/16,5/9,"54%
(43/80)","57%
(55/97)","43%
(42/97)","46%
(37/80)","48%
(85/177)","52%
(92/177)","55%
(6/11)","64%
(7/11)","36%
(4/11)","45%
(5/11)","45%
(10/22)","55%
(12/22)",karatsev-aslan,khachanov-karen,11.08.2021 17:45,toronto-2021,0-2,2,3,0-2 | 6-7(7-9) | 4-6,6-7,7-9,4-6,,,,,,,
13,5,4,4,68%,51%,"81%
(39/48)","81%
(29/36)","57%
(13/23)","44%
(15/34)",2/3,2/4,"19%
(7/36)","19%
(9/48)","44%
(15/34)","26%
(6/23)",2/4,1/3,"73%
(52/71)","63%
(44/70)","37%
(26/70)","27%
(19/71)","55%
(78/141)","45%
(63/141)","91%
(10/11)","80%
(8/10)","20%
(2/10)","9%
(1/11)","57%
(12/21)","43%
(9/21)",rublev-andrey,fognini-fabio,11.08.2021 17:10,toronto-2021,2-0,2,3,2-0 | 7-6(7-4) | 6-3,7-6,7-4,6-3,,,,,,,
11,6,2,2,75%,43%,"84%
(32/38)","76%
(16/21)","54%
(7/13)","46%
(13/28)",3/3,3/6,"24%
(5/21)","16%
(6/38)","46%
(13/28)","31%
(4/13)",3/6,0/3,"76%
(39/51)","59%
(29/49)","41%
(20/49)","24%
(12/51)","59%
(59/100)","41%
(41/100)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",harris-lloyd,lopez-feliciano,11.08.2021 15:10,toronto-2021,2-0,2,3,2-0 | 6-2 | 6-3,6-2,,6-3,,,,,,,
21,4,3,3,66%,63%,"82%
(47/57)","71%
(44/62)","57%
(17/30)","49%
(18/37)",3/4,5/7,"29%
(18/62)","18%
(10/57)","43%
(16/37)","33%
(10/30)",2/7,1/4,"74%
(64/87)","63%
(62/99)","37%
(37/99)","26%
(23/87)","54%
(101/186)","46%
(85/186)","93%
(14/15)","86%
(12/14)","14%
(2/14)","7%
(1/15)","55%
(16/29)","45%
(13/29)",isner-john,garin-cristian,11.08.2021 15:10,toronto-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 6-4,4-6,,6-3,,6-4,,,,,
0,6,1,3,68%,65%,"77%
(34/44)","74%
(31/42)","67%
(14/21)","52%
(12/23)",2/2,3/5,"26%
(11/42)","23%
(10/44)","35%
(8/23)","29%
(6/21)",2/5,0/2,"74%
(48/65)","66%
(43/65)","34%
(22/65)","26%
(17/65)","54%
(70/130)","46%
(60/130)","100%
(11/11)","82%
(9/11)","18%
(2/11)","0%
(0/11)","59%
(13/22)","41%
(9/22)",lajovic-dusan,auger-aliassime-felix,11.08.2021 15:10,toronto-2021,2-0,2,3,2-0 | 7-5 | 6-4,7-5,,6-4,,,,,,,
1,3,0,2,76%,63%,"78%
(35/45)","76%
(29/38)","64%
(9/14)","41%
(9/22)",2/2,2/4,"24%
(9/38)","22%
(10/45)","50%
(11/22)","36%
(5/14)",2/4,0/2,"75%
(44/59)","63%
(38/60)","37%
(22/60)","25%
(15/59)","55%
(66/119)","45%
(53/119)","100%
(10/10)","78%
(7/9)","22%
(2/9)","0%
(0/10)","63%
(12/19)","37%
(7/19)",duckworth-james,sinner-jannik,11.08.2021 15:05,toronto-2021,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
7,12,2,1,50%,68%,"81%
(21/26)","84%
(32/38)","54%
(14/26)","56%
(10/18)",3/5,1/1,"16%
(6/38)","19%
(5/26)","39%
(7/18)","38%
(10/26)",0/1,2/5,"67%
(35/52)","75%
(42/56)","25%
(14/56)","33%
(17/52)","45%
(49/108)","55%
(59/108)","78%
(7/9)","100%
(10/10)","0%
(0/10)","22%
(2/9)","37%
(7/19)","63%
(12/19)",dimitrov-grigor,opelka-reilly,11.08.2021 02:45,toronto-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
2,16,5,6,52%,60%,"73%
(40/55)","84%
(49/58)","50%
(25/50)","56%
(22/39)",11/15,2/3,"16%
(9/58)","27%
(15/55)","28%
(11/39)","40%
(20/50)",1/3,4/15,"62%
(65/105)","73%
(71/97)","27%
(26/97)","38%
(40/105)","45%
(91/202)","55%
(111/202)","69%
(9/13)","93%
(14/15)","7%
(1/15)","31%
(4/13)","36%
(10/28)","64%
(18/28)",humbert-ugo,tsitsipas-stefanos,10.08.2021 23:50,toronto-2021,1-2,3,3,1-2 | 3-6 | 7-6(15-13) | 1-6,3-6,,7-6,15-13,1-6,,,,,
5,10,1,7,61%,51%,"87%
(40/46)","78%
(32/41)","53%
(16/30)","59%
(23/39)",2/3,3/5,"22%
(9/41)","13%
(6/46)","23%
(9/39)","43%
(13/30)",2/5,1/3,"74%
(56/76)","69%
(55/80)","31%
(25/80)","26%
(20/76)","52%
(81/156)","48%
(75/156)","93%
(13/14)","85%
(11/13)","15%
(2/13)","7%
(1/14)","56%
(15/27)","44%
(12/27)",ruud-casper,cilic-marin,10.08.2021 22:30,toronto-2021,2-1,3,3,2-1 | 6-3 | 3-6 | 6-3,6-3,,3-6,,6-3,,,,,
11,2,5,3,49%,62%,"74%
(26/35)","73%
(24/33)","59%
(22/37)","55%
(11/20)",3/3,4/6,"27%
(9/33)","26%
(9/35)","30%
(6/20)","27%
(10/37)",2/6,0/3,"67%
(48/72)","66%
(35/53)","34%
(18/53)","33%
(24/72)","53%
(66/125)","47%
(59/125)","100%
(10/10)","78%
(7/9)","22%
(2/9)","0%
(0/10)","63%
(12/19)","37%
(7/19)",paire-benoit,mcdonald-mackenzie,10.08.2021 19:40,toronto-2021,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
